text,name_intent,label
May I get one of your cards? I live in the EU.,country_support,25
I am waiting for the money to enter my account. How long does it take?,transfer_timing,67
It's only been a few weeks my my top-up got cancelled,top_up_reverted,61
Why do we need to verify top-ups?,verify_top_up,71
Why hasn't my balance been updated? I've deposited a few cheques some days ago!,balance_not_updated_after_cheque_or_cash_deposit,7
I'm travelling abroad but I've run into a situation where I need to change my PIN immediately. Can I do this from here?,change_pin,22
"I got my American Express in Apple Pay, why is top up not working in my country?",apple_pay_or_google_pay,3
What currencies are approved to add money?,supported_cards_and_currencies,54
"I would like to track a card sent to me, how do I do that?",card_arrival,12
My cash transaction isn't showing on my account,transfer_not_received_by_recipient,66
my payment was rejected,declined_card_payment,26
I need two cards. Is this possible?,getting_spare_card,40
Can you tell me what the disposable cards are used for?,get_disposable_virtual_card,38
I made a mistake and need to cancel a transfer.,cancel_transfer,9
Is there anyway to bypass identity verification?,why_verify_identity,74
My top up did not complete.,pending_top_up,48
"If my phone was stolen, do I need to do anything?",lost_or_stolen_phone,43
Can you tell me why my pop-up is still pending?,pending_top_up,48
How can I tell if my card payment is reverted?,reverted_card_payment?,53
"I see an extra $1 charge on my statement, why is this?",extra_charge_on_statement,35
What is the function of the identity check,why_verify_identity,74
Transfers are supposed to be free. I just got a fee tacked on to something I bought abroad. Not cool. Figure out how to remove it.,transfer_fee_charged,64
How come my card payment is still pending?,pending_card_payment,46
I noticed my card was used in a small town that I have never been to. Can you stop the card from being used more?,compromised_card,23
What is the length of time for one of these items to come to the U.S?,card_delivery_estimate,13
need to know where money comes from,verify_source_of_funds,70
"I made a transfer and the receiver said an amount was received, but not exactly the same as the right amount. I now have to transfer more to get the remainder to the receiver. Can you alert me about this. What's been happening?",transfer_fee_charged,64
Is there a reason that my transfer failed?,failed_transfer,36
"My PIN number was incorrect, and I can't access it.",pin_blocked,50
I don't recognize what this payment on my statement would be for.,card_payment_not_recognised,17
What are the fees for using a European bank card?,top_up_by_card_charge,57
Is it free to exchange currency?,exchange_charge,32
What could the reason be that my payment card was declined?,declined_card_payment,26
What do I do to activate?,activate_my_card,1
Do you have a list of businesses that accept this card?,card_acceptance,11
Why did I have to pay an additional amount when using my card to pay?,card_payment_fee_charged,16
Hello! I randomly got charged an extra fee today as i was shopping online and i have no idea why! Are there extra fees for card payments? Or am i missing something here?,card_payment_fee_charged,16
Why has another fee been placed on my statement?,extra_charge_on_statement,35
Can you help me? I have a duplicate transaction on my account and I don't understand why.,transaction_charged_twice,63
"On my transfer there was a ""decline"" message",declined_transfer,28
My card information seems to have been stolen! I don't know where these transactions came from and I've never even been to the city where they were made. I need my card blocked ASAP so this person can't keep using my card.,compromised_card,23
Is there a top charge for US cards?,top_up_by_card_charge,57
How much are the fees for adding funds using an international card?,top_up_by_card_charge,57
Can I get a refund on an item?,request_refund,52
What are the countries you have offices in?,country_support,25
There is a potentially fraudulent direct debit on my account.,direct_debit_payment_not_recognised,29
Please explain why the funds I added were returned to my account.,top_up_reverted,61
Why is a transaction still pending?,pending_cash_withdrawal,47
Why is my beneficiary being denies?,beneficiary_not_allowed,8
Are there cash machines where I can change my PIN?,change_pin,22
Why is my purchase showing as pending?,pending_card_payment,46
I need to find out where the card is that I ordered.,card_arrival,12
I would like to know where the funds are at.,verify_source_of_funds,70
I cannot see the card PIN anywhere?,get_physical_card,39
How do I get Top Up to work in Apple Pay?,apple_pay_or_google_pay,3
I'm having a hard time proving my identity.,unable_to_verify_identity,68
I cannot activate my card.,activate_my_card,1
I have a question regarding the PIN of the card?,get_physical_card,39
I need to transfer funds from my other bank account into this bank account.,transfer_into_account,65
I'm not seeing my cash deposit showing up in my account.,balance_not_updated_after_cheque_or_cash_deposit,7
My card activation is failing.,activate_my_card,1
Why is my card payment still pending? It should have gone through already.,pending_card_payment,46
What do I need to do to get cash back? The ATM gave me the wrong amount that I requested but the app is showing the amount to be correct.,wrong_amount_of_cash_received,75
"If you are waiting for verification, it can take 10 minutes to 60 minutes to get results.You will hear from us once we have it. Please make sure your images are clear and photos of documents are readable. you have to be at least 18 years old and live withing the Economic Area of Europe or in Switzerland in order to open an account.",unable_to_verify_identity,68
"I am traveling, what can I do to set up auto top-up?",automatic_top_up,5
My identity verification isn't working,unable_to_verify_identity,68
How can I know where did my funds come from?,verify_source_of_funds,70
Do I need to order a new card if mine is expiring?,card_about_to_expire,10
I think you reverted my top up.,top_up_reverted,61
I have a charge for something I didn't buy.,card_payment_not_recognised,17
Why wasn't my top-up accepted and where did that money go? At first it said it was confirmed but now I can't find it.,top_up_reverted,61
